,Unnamed: 0,Mkt-RF,SMB,HML,RF
22272,20100802,2.09,-0.5,0.08,0.0
22273,20100803,-0.55,-0.41,-0.47,0.0
22274,20100804,0.74,0.45,-0.09,0.0
22275,20100805,-0.22,-0.85,0.12,0.0
22276,20100806,-0.36,-0.19,-0.31,0.0
22277,20100809,0.62,0.56,0.18,0.0
22278,20100810,-0.78,-1.24,-0.19,0.0
22279,20100811,-2.91,-1.08,-0.62,0.0
22280,20100812,-0.5,-0.03,-0.08,0.0
22281,20100813,-0.46,-0.81,0.27,0.0
22282,20100816,0.1,0.95,-0.2,0.0
22283,20100817,1.31,0.54,-0.18,0.0
22284,20100818,0.21,0.09,0.04,0.0
22285,20100819,-1.74,-0.84,-0.4,0.0
22286,20100820,-0.28,0.31,-0.25,0.0
22287,20100823,-0.5,-0.95,-0.4,0.0
22288,20100824,-1.48,0.15,0.22,0.0
22289,20100825,0.45,1.04,0.01,0.0
22290,20100826,-0.76,-0.11,-0.22,0.0
22291,20100827,1.82,0.94,0.35,0.0
22292,20100830,-1.54,-0.85,-0.4,0.0
22293,20100831,0.01,-0.25,0.78,0.0
22294,20100901,3.05,0.62,0.45,0.0
22295,20100902,0.97,0.26,-0.37,0.0
22296,20100903,1.35,0.38,0.17,0.0
22297,20100907,-1.23,-0.79,-0.75,0.0
22298,20100908,0.65,0.08,0.11,0.0
22299,20100909,0.44,-0.46,0.5,0.0
22300,20100910,0.45,-0.13,-0.11,0.0
22301,20100913,1.3,1.18,0.15,0.0
22302,20100914,-0.06,-0.24,-0.5,0.0
22303,20100915,0.36,0.13,-0.19,0.0
22304,20100916,-0.07,-0.5,-0.69,0.0
22305,20100917,0.15,0.57,-0.49,0.0
22306,20100920,1.6,1.17,0.18,0.0
22307,20100921,-0.31,-0.31,-0.26,0.0
22308,20100922,-0.52,-0.57,-0.58,0.0
22309,20100923,-0.78,-0.08,-0.66,0.0
22310,20100924,2.19,0.96,0.55,0.0
22311,20100927,-0.46,0.17,-0.46,0.0
22312,20100928,0.57,0.49,0.15,0.0
22313,20100929,-0.17,0.62,-0.2,0.0
22314,20100930,-0.26,0.03,0.33,0.0
22315,20101001,0.43,-0.01,0.16,0.0
22316,20101004,-0.88,-0.67,-0.1,0.0
22317,20101005,2.11,0.77,0.18,0.0
22318,20101006,-0.11,-0.35,0.42,0.0
22319,20101007,-0.16,0.03,-0.26,0.0
22320,20101008,0.74,0.94,-0.15,0.0
22321,20101011,0.04,0.09,-0.25,0.0
22322,20101012,0.39,-0.04,0.19,0.0
22323,20101013,0.78,0.85,-0.26,0.0
22324,20101014,-0.38,0.36,-0.32,0.0
22325,20101015,0.18,-0.17,-1.13,0.0
22326,20101018,0.69,0.1,0.85,0.0
22327,20101019,-1.67,-0.7,0.24,0.0
22328,20101020,1.06,0.03,0.07,0.0
22329,20101021,0.11,-0.55,-0.48,0.0
22330,20101022,0.29,0.44,-0.4,0.0
22331,20101025,0.31,0.43,-0.45,0.0
22332,20101026,0.02,0.01,-0.22,0.0
22333,20101027,-0.24,-0.16,-0.28,0.0
22334,20101028,0.08,-0.62,-0.08,0.0
22335,20101029,0.07,0.35,-0.13,0.0
22336,20101101,-0.01,-0.65,-0.19,0.0
22337,20101102,0.9,1.3,-0.15,0.0
22338,20101103,0.38,-0.03,0.15,0.0
22339,20101104,1.94,0.54,0.93,0.0
22340,20101105,0.41,-0.06,0.55,0.0
22341,20101108,-0.12,0.43,-0.46,0.0
22342,20101109,-0.78,-0.4,-0.47,0.0
22343,20101110,0.53,0.58,0.56,0.0
22344,20101111,-0.35,-0.1,-0.12,0.0
22345,20101112,-1.29,-0.46,-0.06,0.0
22346,20101115,-0.09,0.22,0.26,0.0
22347,20101116,-1.57,-0.33,-0.11,0.0
22348,20101117,0.07,0.34,-0.26,0.0
22349,20101118,1.58,0.31,-0.3,0.0
22350,20101119,0.31,0.18,-0.19,0.0
22351,20101122,-0.02,0.57,-0.9,0.0
22352,20101123,-1.38,0.48,-0.24,0.0
22353,20101124,1.6,0.66,0.05,0.0
22354,20101126,-0.67,0.28,-0.33,0.0
22355,20101129,-0.13,0.02,0.39,0.0
22356,20101130,-0.6,-0.22,0.05,0.0
22357,20101201,2.12,-0.09,0.02,0.0
22358,20101202,1.23,-0.29,0.58,0.0
22359,20101203,0.35,0.41,0.04,0.0
22360,20101206,-0.03,0.78,-0.09,0.0
22361,20101207,0.1,0.3,0.12,0.0
22362,20101208,0.32,-0.5,0.61,0.0
22363,20101209,0.42,-0.02,0.59,0.0
22364,20101210,0.67,0.46,0.18,0.0
22365,20101213,-0.08,-0.57,0.04,0.0
22366,20101214,0.09,-0.09,-0.05,0.0
22367,20101215,-0.49,0.21,-0.54,0.0
22368,20101216,0.7,0.4,-0.08,0.0
22369,20101217,0.15,0.12,-0.12,0.0
22370,20101220,0.23,-0.01,0.3,0.0
22371,20101221,0.68,0.39,0.7,0.0
22372,20101222,0.29,-0.31,0.72,0.0
22373,20101223,-0.16,0.11,-0.32,0.0
22374,20101227,0.08,0.24,0.43,0.0
22375,20101228,0.0,-0.44,0.19,0.0
22376,20101229,0.17,0.1,-0.12,0.0
22377,20101230,-0.11,0.14,-0.04,0.0
22378,20101231,-0.1,-0.63,0.22,0.0
22379,20110103,1.18,0.53,0.72,0.0
22380,20110104,-0.26,-1.32,-0.02,0.0
22381,20110105,0.6,0.61,0.12,0.0
22382,20110106,-0.15,-0.07,-0.33,0.0
22383,20110107,-0.21,-0.29,-0.21,0.0
22384,20110110,-0.02,0.51,-0.14,0.0
22385,20110111,0.39,0.12,0.19,0.0
22386,20110112,0.87,-0.02,0.21,0.0
22387,20110113,-0.18,0.14,-0.33,0.0
22388,20110114,0.69,0.02,0.6,0.0
22389,20110118,0.18,0.09,-0.53,0.0
22390,20110119,-1.24,-1.38,-0.49,0.0
22391,20110120,-0.29,-0.97,0.58,0.0
22392,20110121,0.11,-0.88,0.56,0.0
22393,20110124,0.66,0.27,-0.23,0.0
22394,20110125,0.02,0.0,0.13,0.0
22395,20110126,0.6,1.39,-0.22,0.0
22396,20110127,0.27,-0.11,0.36,0.0
22397,20110128,-1.88,-0.85,-0.07,0.0
22398,20110131,0.72,0.02,-0.29,0.0
22399,20110201,1.75,0.48,0.5,0.0
22400,20110202,-0.26,-0.04,-0.37,0.0
22401,20110203,0.26,-0.05,-0.03,0.0
22402,20110204,0.29,0.0,-0.43,0.0
22403,20110207,0.7,0.28,0.56,0.0
22404,20110208,0.48,0.23,-0.02,0.0
22405,20110209,-0.31,-0.22,-0.04,0.0
22406,20110210,0.12,0.36,-0.35,0.0
22407,20110211,0.67,0.42,0.45,0.0
22408,20110214,0.3,0.21,-0.14,0.0
22409,20110215,-0.38,-0.34,0.25,0.0
22410,20110216,0.68,0.39,0.18,0.0
22411,20110217,0.37,0.34,0.22,0.0
22412,20110218,0.12,-0.1,0.05,0.0
22413,20110222,-2.19,-0.57,-0.22,0.0
22414,20110223,-0.78,-1.14,0.39,0.0
22415,20110224,0.04,0.73,-0.36,0.0
22416,20110225,1.22,1.0,0.24,0.0
22417,20110228,0.42,-0.46,0.28,0.0
22418,20110301,-1.58,-0.33,-0.05,0.0
22419,20110302,0.28,0.3,-0.25,0.0
22420,20110303,1.76,0.43,-0.05,0.0
22421,20110304,-0.67,0.27,-0.53,0.0
22422,20110307,-0.96,-0.74,0.09,0.0
22423,20110308,0.97,0.48,0.63,0.0
22424,20110309,-0.18,-0.26,0.32,0.0
22425,20110310,-1.93,-0.75,-0.3,0.0
22426,20110311,0.69,-0.32,0.13,0.0
22427,20110314,-0.59,0.11,-0.39,0.0
22428,20110315,-1.05,0.28,-0.14,0.0
22429,20110316,-1.77,0.63,-0.11,0.0
22430,20110317,1.12,-0.81,0.57,0.0
22431,20110318,0.49,0.62,0.09,0.0
22432,20110321,1.58,0.93,-0.17,0.0
22433,20110322,-0.34,-0.08,-0.05,0.0
22434,20110323,0.31,0.16,-0.47,0.0
22435,20110324,0.96,-0.1,-0.4,0.0
22436,20110325,0.41,0.41,-0.02,0.0
22437,20110328,-0.35,0.04,-0.26,0.0
22438,20110329,0.73,0.25,-0.23,0.0
22439,20110330,0.79,0.43,0.07,0.0
22440,20110331,-0.11,0.59,-0.28,0.0
22441,20110401,0.52,-0.12,0.21,0.0
22442,20110404,0.09,0.27,-0.15,0.0
22443,20110405,0.08,0.5,-0.26,0.0
22444,20110406,0.2,-0.15,0.57,0.0
22445,20110407,-0.2,-0.21,-0.2,0.0
22446,20110408,-0.47,-0.57,-0.25,0.0
22447,20110411,-0.39,-0.62,-0.08,0.0
22448,20110412,-0.84,-0.67,0.06,0.0
22449,20110413,0.11,0.13,-0.69,0.0
22450,20110414,0.0,0.3,-0.23,0.0
22451,20110415,0.44,0.56,-0.08,0.0
22452,20110418,-1.15,-0.39,-0.28,0.0
22453,20110419,0.51,-0.33,-0.25,0.0
22454,20110420,1.46,0.57,-0.51,0.0
22455,20110421,0.56,0.3,-0.06,0.0
22456,20110425,-0.15,-0.04,-0.04,0.0
22457,20110426,0.89,0.14,-0.03,0.0
22458,20110427,0.66,-0.09,-0.25,0.0
22459,20110428,0.32,-0.12,0.16,0.0
22460,20110429,0.29,0.19,-0.03,0.0
22461,20110502,-0.28,-0.92,-0.16,0.0
22462,20110503,-0.5,-0.97,0.33,0.0
22463,20110504,-0.74,-0.56,-0.07,0.0
22464,20110505,-0.82,0.51,-0.34,0.0
22465,20110506,0.45,0.01,-0.13,0.0
22466,20110509,0.55,0.66,-0.48,0.0
22467,20110510,0.86,0.65,0.28,0.0
22468,20110511,-1.09,-0.63,-0.38,0.0
22469,20110512,0.52,0.35,-0.4,0.0
22470,20110513,-0.88,-0.47,-0.27,0.0
22471,20110516,-0.77,-1.02,0.43,0.0
22472,20110517,-0.11,-0.41,0.07,0.0
22473,20110518,1.02,0.64,-0.29,0.0
22474,20110519,0.22,-0.06,-0.07,0.0
22475,20110520,-0.73,0.07,-0.15,0.0
22476,20110523,-1.29,-0.51,0.02,0.0
22477,20110524,-0.15,-0.28,-0.03,0.0
22478,20110525,0.45,1.02,-0.34,0.0
22479,20110526,0.52,0.67,-0.12,0.0
22480,20110527,0.49,0.18,0.23,0.0
22481,20110531,1.04,0.44,-0.04,0.0
22482,20110601,-2.33,-0.76,-0.25,0.0
22483,20110602,-0.1,-0.06,0.14,0.0
22484,20110603,-1.1,-0.53,0.12,0.0
22485,20110606,-1.18,-0.26,-0.26,0.0
22486,20110607,-0.05,0.34,-0.14,0.0
22487,20110608,-0.54,-0.72,0.07,0.0
22488,20110609,0.75,-0.08,-0.03,0.0
22489,20110610,-1.37,-0.22,0.38,0.0
22490,20110613,0.01,-0.53,0.35,0.0
22491,20110614,1.36,1.01,-0.36,0.0
22492,20110615,-1.71,-0.02,-0.13,0.0
22493,20110616,0.13,-0.12,0.53,0.0
22494,20110617,0.25,-0.39,0.66,0.0
22495,20110620,0.58,0.35,-0.05,0.0
22496,20110621,1.52,0.95,-0.4,0.0
22497,20110622,-0.62,-0.12,0.02,0.0
22498,20110623,-0.14,0.63,-0.77,0.0
22499,20110624,-1.11,0.42,0.11,0.0
22500,20110627,0.89,0.05,-0.03,0.0
22501,20110628,1.36,0.37,-0.46,0.0
22502,20110629,0.77,-0.68,0.63,0.0
22503,20110630,0.99,0.19,-0.28,0.0
22504,20110701,1.45,-0.04,0.14,0.0
22505,20110705,-0.07,0.23,-0.85,0.0
22506,20110706,0.17,0.43,-0.58,0.0
22507,20110707,1.1,0.46,0.16,0.0
22508,20110708,-0.67,0.02,-0.42,0.0
22509,20110711,-1.9,-0.12,-0.33,0.0
22510,20110712,-0.45,0.04,0.41,0.0
22511,20110713,0.45,0.57,-0.14,0.0
22512,20110714,-0.81,-0.81,0.12,0.0
22513,20110715,0.57,0.12,-0.5,0.0
22514,20110718,-0.94,-0.56,-0.42,0.0
22515,20110719,1.71,0.58,-0.65,0.0
22516,20110720,-0.1,-0.32,0.79,0.0
22517,20110721,1.29,-0.36,1.1,0.0
22518,20110722,0.1,-0.09,-0.69,0.0
22519,20110725,-0.68,-0.59,0.15,0.0
22520,20110726,-0.47,-0.35,0.32,0.0
22521,20110727,-2.15,-0.77,0.4,0.0
22522,20110728,-0.31,0.12,0.01,0.0
22523,20110729,-0.57,0.27,0.07,0.0
22524,20110801,-0.4,-0.15,0.15,0.0
22525,20110802,-2.68,-0.43,0.18,0.0
22526,20110803,0.59,0.23,-0.37,0.0
22527,20110804,-5.03,-0.79,0.37,0.0
22528,20110805,-0.36,-1.19,-0.62,0.0
22529,20110808,-6.96,-1.37,-1.62,0.0
22530,20110809,4.97,0.91,0.73,0.0
22531,20110810,-4.3,-0.5,-1.61,0.0
22532,20110811,4.72,0.24,0.8,0.0
22533,20110812,0.54,-0.23,-1.51,0.0
22534,20110815,2.25,0.45,1.02,0.0
22535,20110816,-1.07,-0.8,-0.14,0.0
22536,20110817,-0.01,-0.32,0.65,0.0
22537,20110818,-4.64,-0.96,0.54,0.0
22538,20110819,-1.54,0.14,-0.36,0.0
22539,20110822,-0.03,0.17,-0.9,0.0
22540,20110823,3.6,1.24,-0.79,0.0
22541,20110824,1.35,-0.19,1.0,0.0
22542,20110825,-1.67,-1.0,0.49,0.0
22543,20110826,1.74,0.85,-1.0,0.0
22544,20110829,3.11,1.52,0.93,0.0
22545,20110830,0.32,0.31,-0.78,0.0
22546,20110831,0.42,-0.81,0.48,0.0
22547,20110901,-1.33,-1.06,-0.78,0.0
22548,20110902,-2.64,-0.75,-0.75,0.0
22549,20110906,-0.72,0.5,-0.64,0.0
22550,20110907,3.06,0.88,1.03,0.0
22551,20110908,-1.18,-0.73,-0.61,0.0
22552,20110909,-2.65,-0.17,-0.04,0.0
22553,20110912,0.68,0.01,0.37,0.0
22554,20110913,1.12,0.77,-0.37,0.0
22555,20110914,1.45,0.4,-0.38,0.0
22556,20110915,1.64,-0.57,0.57,0.0
22557,20110916,0.47,-0.35,-0.33,0.0
22558,20110919,-0.99,-0.49,-1.25,0.0
22559,20110920,-0.45,-1.46,0.2,0.0
22560,20110921,-2.92,-0.31,-1.24,0.0
22561,20110922,-3.29,0.15,0.45,0.0
22562,20110923,0.74,0.65,-0.02,0.0
22563,20110926,2.28,-0.66,1.28,0.0
22564,20110927,1.22,1.06,-0.63,0.0
22565,20110928,-2.29,-1.63,-0.24,0.0
22566,20110929,0.77,0.55,2.11,0.0
22567,20110930,-2.5,-0.07,-0.21,0.0
22568,20111003,-3.18,-1.91,-0.58,0.0
22569,20111004,2.68,3.57,0.44,0.0
22570,20111005,1.92,-0.2,-0.45,0.0
22571,20111006,1.94,0.17,0.6,0.0
22572,20111007,-0.97,-1.23,-1.47,0.0
22573,20111010,3.44,0.44,0.62,0.0
22574,20111011,0.15,0.65,-0.12,0.0
22575,20111012,1.07,0.42,0.94,0.0
22576,20111013,-0.21,0.29,-1.26,0.0
22577,20111014,1.72,0.15,-0.33,0.0
22578,20111017,-2.06,-1.24,-0.5,0.0
22579,20111018,2.11,0.58,1.67,0.0
22580,20111019,-1.38,-0.76,0.32,0.0
22581,20111020,0.42,-0.32,0.75,0.0
22582,20111021,1.92,0.14,0.08,0.0
22583,20111024,1.58,1.72,-0.35,0.0
22584,20111025,-2.13,-0.87,-0.32,0.0
22585,20111026,1.12,0.64,0.76,0.0
22586,20111027,3.54,1.38,0.91,0.0
22587,20111028,-0.02,-0.53,-0.54,0.0
22588,20111031,-2.5,0.07,-0.87,0.0
22589,20111101,-2.86,-0.48,-1.13,0.0
22590,20111102,1.73,0.71,0.94,0.0
22591,20111103,1.97,0.57,-0.14,0.0
22592,20111104,-0.53,0.01,-0.62,0.0
22593,20111107,0.48,-0.69,0.39,0.0
22594,20111108,1.22,-0.02,0.51,0.0
22595,20111109,-3.78,-0.76,-0.69,0.0
22596,20111110,0.83,0.04,0.54,0.0
22597,20111111,1.98,0.46,-0.18,0.0
22598,20111114,-0.92,-0.43,-0.87,0.0
22599,20111115,0.56,0.88,-0.25,0.0
22600,20111116,-1.64,-0.14,-0.16,0.0
22601,20111117,-1.65,0.23,0.15,0.0
22602,20111118,-0.08,0.02,0.89,0.0
22603,20111121,-1.86,-0.48,-0.04,0.0
22604,20111122,-0.42,-0.28,-0.55,0.0
22605,20111123,-2.27,-0.69,-0.28,0.0
22606,20111125,-0.34,-1.02,0.5,0.0
22607,20111128,3.11,1.58,-0.62,0.0
22608,20111129,0.18,-0.5,0.11,0.0
22609,20111130,4.44,1.06,1.13,0.0
22610,20111201,-0.22,-0.49,-0.65,0.0
22611,20111202,0.05,0.44,0.63,0.0
22612,20111205,1.1,0.28,0.25,0.0
22613,20111206,0.05,-0.07,0.05,0.0
22614,20111207,0.16,-0.31,0.75,0.0
22615,20111208,-2.23,-0.74,-1.02,0.0
22616,20111209,1.83,1.31,0.14,0.0
22617,20111212,-1.48,0.07,-0.48,0.0
22618,20111213,-1.05,-0.99,0.08,0.0
22619,20111214,-1.21,-0.28,0.91,0.0
22620,20111215,0.4,0.65,0.14,0.0
22621,20111216,0.46,0.23,-0.05,0.0
22622,20111219,-1.3,-0.4,-0.72,0.0
22623,20111220,3.1,0.76,0.34,0.0
22624,20111221,0.2,-0.01,1.27,0.0
22625,20111222,0.83,-0.21,0.63,0.0
22626,20111223,0.84,-0.61,-0.12,0.0
22627,20111227,0.04,0.5,-0.55,0.0
22628,20111228,-1.34,-0.7,-0.07,0.0
22629,20111229,1.1,0.19,0.29,0.0
22630,20111230,-0.41,-0.06,-0.2,0.0
22631,20120103,1.5,-0.2,0.9,0.0
22632,20120104,0.0,-0.65,0.01,0.0
22633,20120105,0.39,0.18,0.18,0.0
22634,20120106,-0.19,0.03,-0.3,0.0
22635,20120109,0.28,0.24,-0.07,0.0
22636,20120110,0.97,0.36,0.39,0.0
22637,20120111,0.13,0.16,0.31,0.0
22638,20120112,0.31,0.27,0.03,0.0
22639,20120113,-0.52,-0.24,-0.43,0.0
22640,20120117,0.36,-0.09,-0.75,0.0
22641,20120118,1.21,0.55,0.19,0.0
22642,20120119,0.51,-0.13,-0.22,0.0
22643,20120120,0.03,0.25,0.64,0.0
22644,20120123,0.02,-0.29,0.17,0.0
22645,20120124,0.0,0.81,-0.31,0.0
22646,20120125,0.91,0.12,-0.77,0.0
22647,20120126,-0.6,0.23,-0.45,0.0
22648,20120127,0.01,0.8,-0.13,0.0
22649,20120130,-0.31,-0.44,-0.29,0.0
22650,20120131,-0.05,-0.04,0.03,0.0
22651,20120201,1.1,1.07,0.36,0.0
22652,20120202,0.17,0.39,0.03,0.0
22653,20120203,1.58,0.57,0.38,0.0
22654,20120206,-0.05,-0.24,-0.23,0.0
22655,20120207,0.16,-0.26,-0.08,0.0
22656,20120208,0.25,-0.14,0.46,0.0
22657,20120209,0.15,-0.38,-0.31,0.0
22658,20120210,-0.75,-0.61,-0.06,0.0
22659,20120213,0.75,0.6,-0.08,0.0
22660,20120214,-0.09,-0.38,-0.35,0.0
22661,20120215,-0.5,-0.29,0.1,0.0
22662,20120216,1.27,0.68,0.34,0.0
22663,20120217,0.16,-0.33,0.5,0.0
22664,20120221,-0.05,-0.66,0.28,0.0
22665,20120222,-0.39,-0.36,-0.63,0.0
22666,20120223,0.56,0.94,-0.02,0.0
22667,20120224,0.15,-0.44,-0.64,0.0
22668,20120227,0.14,-0.23,0.36,0.0
22669,20120228,0.28,-0.61,-0.13,0.0
22670,20120229,-0.55,-1.02,0.15,0.0
22671,20120301,0.64,-0.23,0.05,0.0
22672,20120302,-0.46,-1.24,-0.06,0.0
22673,20120305,-0.4,0.46,0.29,0.0
22674,20120306,-1.62,-0.3,-0.35,0.0
22675,20120307,0.8,0.3,0.29,0.0
22676,20120308,1.07,0.34,-0.24,0.0
22677,20120309,0.49,0.9,0.18,0.0
22678,20120312,-0.07,-0.2,-0.04,0.0
22679,20120313,1.86,0.07,0.96,0.0
22680,20120314,-0.23,-0.63,-0.19,0.0
22681,20120315,0.67,0.26,0.52,0.0
22682,20120316,0.06,-0.28,0.39,0.0
22683,20120319,0.41,0.52,-0.04,0.0
22684,20120320,-0.39,-0.64,0.3,0.0
22685,20120321,-0.1,0.3,-0.41,0.0
22686,20120322,-0.74,-0.12,-0.46,0.0
22687,20120323,0.39,0.56,0.37,0.0
22688,20120326,1.45,0.47,-0.22,0.0
22689,20120327,-0.3,-0.34,-0.33,0.0
22690,20120328,-0.52,-0.03,0.49,0.0
22691,20120329,-0.17,-0.01,-0.26,0.0
22692,20120330,0.28,-0.69,-0.04,0.0
22693,20120402,0.78,0.36,0.06,0.0
22694,20120403,-0.34,-0.28,-0.28,0.0
22695,20120404,-1.11,-0.56,-0.04,0.0
22696,20120405,-0.03,-0.09,-0.42,0.0
22697,20120409,-1.21,-0.45,-0.09,0.0
22698,20120410,-1.85,-0.4,0.08,0.0
22699,20120411,0.85,0.75,0.28,0.0
22700,20120412,1.43,0.04,0.3,0.0
22701,20120413,-1.25,-0.14,-0.75,0.0
22702,20120416,-0.09,0.16,0.8,0.0
22703,20120417,1.55,0.06,-0.22,0.0
22704,20120418,-0.42,-0.5,-0.45,0.0
22705,20120419,-0.57,-0.01,0.24,0.0
22706,20120420,0.11,0.53,-0.09,0.0
22707,20120423,-0.95,-0.55,0.15,0.0
22708,20120424,0.29,0.27,0.91,0.0
22709,20120425,1.44,0.4,-0.98,0.0
22710,20120426,0.75,-0.02,-0.03,0.0
22711,20120427,0.35,0.71,-0.27,0.0
22712,20120430,-0.48,-0.57,0.0,0.0
22713,20120501,0.48,-0.84,0.39,0.0
22714,20120502,-0.15,0.74,-0.66,0.0
22715,20120503,-0.92,-0.62,0.0,0.0
22716,20120504,-1.62,-0.25,0.18,0.0
22717,20120507,0.05,0.15,0.44,0.0
22718,20120508,-0.41,0.33,0.32,0.0
22719,20120509,-0.63,0.15,-0.22,0.0
22720,20120510,0.3,0.06,0.56,0.0
22721,20120511,-0.29,0.26,-1.05,0.0
22722,20120514,-1.14,-0.08,-0.17,0.0
22723,20120515,-0.52,0.5,-0.18,0.0
22724,20120516,-0.45,-0.16,-0.45,0.0
22725,20120517,-1.64,-0.48,0.39,0.0
22726,20120518,-0.8,-0.13,0.07,0.0
22727,20120521,1.71,0.64,-1.1,0.0
22728,20120522,0.01,-0.91,0.38,0.0
22729,20120523,0.26,0.49,-0.24,0.0
22730,20120524,0.16,-0.02,0.2,0.0
22731,20120525,-0.15,0.23,-0.13,0.0
22732,20120529,1.16,0.16,0.0,0.0
22733,20120530,-1.46,-0.26,-0.32,0.0
22734,20120531,-0.23,0.15,0.54,0.0
22735,20120601,-2.6,-0.52,0.05,0.0
22736,20120604,-0.05,0.14,-0.59,0.0
22737,20120605,0.68,0.24,0.19,0.0
22738,20120606,2.32,0.04,0.27,0.0
22739,20120607,-0.09,-0.47,0.21,0.0
22740,20120608,0.85,0.21,0.05,0.0
22741,20120611,-1.41,-0.85,-0.1,0.0
22742,20120612,1.16,0.11,0.1,0.0
22743,20120613,-0.77,-0.49,0.26,0.0
22744,20120614,1.04,0.19,0.33,0.0
22745,20120615,1.06,0.09,-0.03,0.0
22746,20120618,0.21,0.14,-0.87,0.0
22747,20120619,1.09,0.68,0.28,0.0
22748,20120620,-0.14,-0.11,0.16,0.0
22749,20120621,-2.26,-0.19,0.17,0.0
22750,20120622,0.79,0.64,0.17,0.0
22751,20120625,-1.63,0.1,-0.27,0.0
22752,20120626,0.52,-0.11,0.02,0.0
22753,20120627,0.93,0.4,0.43,0.0
22754,20120628,-0.24,0.19,0.33,0.0
22755,20120629,2.55,0.35,-0.62,0.0
22756,20120702,0.33,0.73,-0.06,0.0
22757,20120703,0.76,0.64,0.08,0.0
22758,20120705,-0.36,0.57,-0.83,0.0
22759,20120706,-0.99,-0.38,0.38,0.0
22760,20120709,-0.23,-0.23,-0.23,0.0
22761,20120710,-0.84,-0.36,0.32,0.0
22762,20120711,-0.09,-0.41,0.77,0.0
22763,20120712,-0.5,0.24,-0.68,0.0
22764,20120713,1.62,-0.4,0.57,0.0
22765,20120716,-0.31,-0.36,-0.22,0.0
22766,20120717,0.67,-0.57,0.27,0.0
22767,20120718,0.71,0.25,-0.82,0.0
22768,20120719,0.27,-0.37,-0.93,0.0
22769,20120720,-1.06,-0.34,0.07,0.0
22770,20120723,-1.01,-0.68,0.19,0.0
22771,20120724,-0.99,-0.57,0.28,0.0
22772,20120725,-0.01,0.27,-0.01,0.0
22773,20120726,1.54,-0.9,0.34,0.0
22774,20120727,1.96,0.56,0.07,0.0
22775,20120730,-0.12,-0.41,0.23,0.0
22776,20120731,-0.47,-0.05,0.18,0.0
22777,20120801,-0.51,-1.58,0.36,0.0
22778,20120802,-0.69,0.3,-0.35,0.0
22779,20120803,1.99,0.52,0.49,0.0
22780,20120806,0.34,0.6,0.01,0.0
22781,20120807,0.64,0.32,0.08,0.0
22782,20120808,0.09,-0.24,0.63,0.0
22783,20120809,0.12,0.35,0.05,0.0
22784,20120810,0.17,-0.35,-0.05,0.0
22785,20120813,-0.14,-0.14,0.01,0.0
22786,20120814,-0.03,-0.43,-0.04,0.0
22787,20120815,0.27,0.73,-0.06,0.0
22788,20120816,0.74,0.45,-0.14,0.0
22789,20120817,0.27,0.62,0.11,0.0
22790,20120820,-0.06,-0.47,0.56,0.0
22791,20120821,-0.31,0.1,0.43,0.0
22792,20120822,0.0,-0.43,-0.34,0.0
22793,20120823,-0.78,0.0,-0.36,0.0
22794,20120824,0.61,-0.26,-0.01,0.0
22795,20120827,-0.06,0.13,-0.11,0.0
22796,20120828,0.01,0.6,-0.12,0.0
22797,20120829,0.15,0.26,0.08,0.0
22798,20120830,-0.8,-0.44,-0.03,0.0
22799,20120831,0.52,-0.1,-0.02,0.0
22800,20120904,0.08,1.0,-0.2,0.0
22801,20120905,-0.05,-0.1,0.37,0.0
22802,20120906,2.07,-0.13,0.33,0.0
22803,20120907,0.45,-0.04,0.74,0.0
22804,20120910,-0.57,0.32,-0.07,0.0
22805,20120911,0.28,0.0,0.52,0.0
22806,20120912,0.27,0.15,0.28,0.0
22807,20120913,1.56,-0.41,0.53,0.0
22808,20120914,0.54,0.51,0.45,0.0
22809,20120917,-0.42,-0.16,-0.71,0.0
22810,20120918,-0.15,-0.01,-0.21,0.0
22811,20120919,0.18,-0.15,0.03,0.0
22812,20120920,-0.13,-0.43,-0.12,0.0
22813,20120921,0.04,0.5,-0.02,0.0
22814,20120924,-0.26,-0.19,0.36,0.0
22815,20120925,-1.11,-0.31,-0.34,0.0
22816,20120926,-0.57,-0.03,0.02,0.0
22817,20120927,0.99,0.23,-0.14,0.0
22818,20120928,-0.46,-0.3,-0.22,0.0
22819,20121001,0.25,0.07,0.22,0.0
22820,20121002,0.1,-0.14,0.23,0.0
22821,20121003,0.36,-0.63,-0.05,0.0
22822,20121004,0.76,-0.2,0.69,0.0
22823,20121005,-0.03,-0.16,0.22,0.0
22824,20121008,-0.36,-0.24,0.2,0.0
22825,20121009,-1.05,-0.31,0.33,0.0
22826,20121010,-0.58,0.42,0.29,0.0
22827,20121011,0.11,0.24,0.62,0.0
22828,20121012,-0.35,-0.29,-0.88,0.0
22829,20121015,0.79,-0.16,0.13,0.0
22830,20121016,1.0,-0.23,-0.21,0.0
22831,20121017,0.49,0.14,1.05,0.0
22832,20121018,-0.31,-0.6,0.26,0.0
22833,20121019,-1.68,-0.41,0.46,0.0
22834,20121022,0.0,-0.06,0.18,0.0
22835,20121023,-1.29,0.99,-0.5,0.0
22836,20121024,-0.28,-0.13,0.41,0.0
22837,20121025,0.27,0.21,0.02,0.0
22838,20121026,-0.07,-0.12,-0.45,0.0
22839,20121031,0.13,0.48,0.36,0.0
22840,20121101,1.19,0.16,0.14,0.0
22841,20121102,-1.04,-0.56,0.26,0.0
